Time,Lat,Long,Temp,Prcp,Wvel,Wdir
2020-10-24 21:00:00.0000000,1.79999995,-78.86000061,-0.8455607,0.0,3.9598067,2.4992106
2020-10-25 00:00:00.0000000,1.79999995,-78.86000061,-0.9228719,2.1e-07,3.1126974,2.7850087
2020-10-25 03:00:00.0000000,1.79999995,-78.86000061,-1.0096945,2.64e-05,3.6851337,2.6526845
2020-10-25 06:00:00.0000000,1.79999995,-78.86000061,-1.3913065,0.00022708,4.1324496,2.69579
2020-10-25 09:00:00.0000000,1.79999995,-78.86000061,-1.5515543,3.08e-05,5.254665,2.8064146
2020-10-25 12:00:00.0000000,1.79999995,-78.86000061,-1.6133728,7.63e-05,5.844505,2.9857328
2020-10-25 15:00:00.0000000,1.79999995,-78.86000061,-1.3461508,1.92e-05,6.5595126,3.0979013
2020-10-25 18:00:00.0000000,1.79999995,-78.86000061,-0.7934062,6.02e-06,7.536467,2.9297712
2020-10-25 21:00:00.0000000,1.79999995,-78.86000061,-0.6803691,4.12e-06,7.133207,2.8865626
2020-10-26 00:00:00.0000000,1.79999995,-78.86000061,-1.0422567,3.91e-06,6.637667,2.95109
2020-10-26 03:00:00.0000000,1.79999995,-78.86000061,-1.2204183,8.4e-05,7.1217422,2.9640505
2020-10-26 06:00:00.0000000,1.79999995,-78.86000061,-1.2088623,0.0005438,5.116174,-1.026085
2020-10-26 09:00:00.0000000,1.79999995,-78.86000061,-1.5819906,0.00083,4.3579755,-1.0129172
2020-10-26 12:00:00.0000000,1.79999995,-78.86000061,-1.7860107,0.00077468,3.7530668,2.0271792
2020-10-26 15:00:00.0000000,1.79999995,-78.86000061,-1.244222,0.00098994,4.131801,1.8625851
2020-10-26 18:00:00.0000000,1.79999995,-78.86000061,-0.43424478,0.00034849,4.7214923,1.8190521
2020-10-26 21:00:00.0000000,1.79999995,-78.86000061,0.03708903,4.96e-05,4.490444,2.380892
2020-10-27 00:00:00.0000000,1.79999995,-78.86000061,-0.19261678,1.07e-05,5.4596367,0.98673993
2020-10-27 03:00:00.0000000,1.79999995,-78.86000061,-0.7543538,4.51e-05,5.3840485,0.9996018
2020-10-27 06:00:00.0000000,1.79999995,-78.86000061,-0.72561646,0.00016976,4.4856477,3.034406
2020-10-27 09:00:00.0000000,1.79999995,-78.86000061,-0.1237793,0.00044741,3.7623937,-2.77621
2020-10-27 12:00:00.0000000,1.79999995,-78.86000061,-0.6960449,0.00085502,2.9173002,-2.5588522
2020-10-27 15:00:00.0000000,1.79999995,-78.86000061,-0.90708417,0.00019446,1.1991762,2.4194405
2020-10-27 18:00:00.0000000,1.79999995,-78.86000061,-0.18843587,6.91e-05,1.5413297,-0.497149
2020-10-27 21:00:00.0000000,1.79999995,-78.86000061,0.24477132,5.7e-05,3.4046147,-0.7187114
2020-10-28 00:00:00.0000000,1.79999995,-78.86000061,0.4714152,0.00010378,4.919065,-1.0297242
2020-10-28 03:00:00.0000000,1.79999995,-78.86000061,-0.03853353,0.00015561,5.5289974,-1.1697187
2020-10-28 06:00:00.0000000,1.79999995,-78.86000061,-0.73147583,5.41e-05,4.8377285,-1.139532
2020-10-28 09:00:00.0000000,1.79999995,-78.86000061,-1.1139323,2.79e-05,4.8409696,-1.3765415
2020-10-28 12:00:00.0000000,1.79999995,-78.86000061,-0.14983113,4.48e-05,4.4043994,-1.3123267
2020-10-28 15:00:00.0000000,1.79999995,-78.86000061,-1.1328125,0.00042144,2.6916494,-0.75131816
2020-10-28 18:00:00.0000000,1.79999995,-78.86000061,-1.1902771,9.85e-05,3.4218457,-0.34643984
2020-10-28 21:00:00.0000000,1.79999995,-78.86000061,-1.289683,0.0001155,4.6082416,-0.515967
2020-10-29 00:00:00.0000000,1.79999995,-78.86000061,-1.2658997,4.01e-05,4.8863773,-0.8150256
2020-10-29 03:00:00.0000000,1.79999995,-78.86000061,-0.8262634,4.54e-06,4.841295,-0.6614643
2020-10-29 06:00:00.0000000,1.79999995,-78.86000061,-0.7654826,2.3e-05,5.5682054,-0.58674103
2020-10-29 09:00:00.0000000,1.79999995,-78.86000061,-0.7208659,0.00016881,7.796125,-0.418784
2020-10-29 12:00:00.0000000,1.79999995,-78.86000061,-0.2367452,5.47e-05,9.050189,-0.37612364
2020-10-29 15:00:00.0000000,1.79999995,-78.86000061,0.2814738,1.01e-05,9.011461,-0.5116537
2020-10-29 18:00:00.0000000,1.79999995,-78.86000061,0.78378296,3.59e-06,6.7096267,-0.54100066
2020-10-29 21:00:00.0000000,1.79999995,-78.86000061,-0.15129597,9.5e-07,6.82935,-0.47205758
2020-10-30 00:00:00.0000000,1.79999995,-78.86000061,-1.4484863,1.48e-06,5.3632627,-0.3968952
2020-10-30 03:00:00.0000000,1.79999995,-78.86000061,-2.7905476,1.9e-06,5.092693,-0.44831607
2020-10-30 06:00:00.0000000,1.79999995,-78.86000061,-3.25117,0.00013693,4.4881806,-0.35143343
2020-10-30 09:00:00.0000000,1.79999995,-78.86000061,-0.9562378,0.00046705,5.893852,-0.47328267
2020-10-30 12:00:00.0000000,1.79999995,-78.86000061,-1.3213094,0.00014896,8.820191,-0.7421921
2020-10-30 15:00:00.0000000,1.79999995,-78.86000061,-0.47055054,6.12e-05,9.677684,-0.7115433
2020-10-30 18:00:00.0000000,1.79999995,-78.86000061,-0.39511108,4.33e-06,8.765706,-0.71117216
2020-10-30 21:00:00.0000000,1.79999995,-78.86000061,-0.41245523,1.06e-06,8.218156,-0.9303162
2020-10-31 00:00:00.0000000,1.79999995,-78.86000061,-0.15042114,8.55e-06,9.471948,-1.0263261
2020-10-31 03:00:00.0000000,1.79999995,-78.86000061,-0.4067688,1.77e-05,9.810142,-1.1566384
2020-10-31 06:00:00.0000000,1.79999995,-78.86000061,-0.9401143,3.03e-05,8.129329,-1.398757
2020-10-31 09:00:00.0000000,1.79999995,-78.86000061,-1.148529,0.00016448,7.3373485,-1.540637
2020-10-31 12:00:00.0000000,1.79999995,-78.86000061,-1.011495,5.93e-05,7.7583485,-1.386089
2020-10-31 15:00:00.0000000,1.79999995,-78.86000061,-0.7811279,2.42e-05,6.353592,-1.4165646
2020-10-31 18:00:00.0000000,1.79999995,-78.86000061,-0.1495158,5.81e-06,5.780706,-1.350202
2020-10-31 21:00:00.0000000,1.79999995,-78.86000061,-0.01859538,2.85e-06,4.9565396,-1.3022052
2020-11-01 00:00:00.0000000,1.79999995,-78.86000061,-0.36549887,2.66e-05,3.697574,-1.2309042
2020-11-01 03:00:00.0000000,1.79999995,-78.86000061,-0.73112994,0.00010747,3.1627386,-1.0361308
2020-11-01 06:00:00.0000000,1.79999995,-78.86000061,-0.58381146,0.00014505,4.4310555,-0.77901906
2020-11-01 09:00:00.0000000,1.79999995,-78.86000061,-0.50187176,0.00015128,4.4426856,-0.5072204
2020-11-01 12:00:00.0000000,1.79999995,-78.86000061,-0.06984457,0.00017314,4.8131757,-0.33554485
2020-11-01 15:00:00.0000000,1.79999995,-78.86000061,0.21074422,9.56e-05,6.102726,-0.07934018
2020-11-01 18:00:00.0000000,1.79999995,-78.86000061,0.02561442,2.35e-05,6.8285203,0.12257095
2020-11-01 21:00:00.0000000,1.79999995,-78.86000061,-0.21203613,4.2e-07,6.873588,0.2097135
2020-11-02 00:00:00.0000000,1.79999995,-78.86000061,0.242747,1.15e-05,7.9814553,0.19598478
2020-11-02 03:00:00.0000000,1.79999995,-78.86000061,0.1893514,3.75e-05,8.613936,0.07338346
2020-11-02 06:00:00.0000000,1.79999995,-78.86000061,-0.17897542,7.63e-05,8.983262,0.09515134
2020-11-02 09:00:00.0000000,1.79999995,-78.86000061,0.45620728,0.00016575,10.134198,0.23681869
2020-11-02 12:00:00.0000000,1.79999995,-78.86000061,0.8812459,0.00024271,10.658536,0.2507725
2020-11-02 15:00:00.0000000,1.79999995,-78.86000061,0.82322186,0.00010272,10.2280245,0.2773848
2020-11-02 18:00:00.0000000,1.79999995,-78.86000061,0.46318564,1.14e-05,10.416871,0.2448907
2020-11-02 21:00:00.0000000,1.79999995,-78.86000061,0.45295206,5.3e-07,10.8603325,0.22208376
2020-11-03 00:00:00.0000000,1.79999995,-78.86000061,0.16420491,7.4e-07,10.629722,0.19538568
2020-11-03 03:00:00.0000000,1.79999995,-78.86000061,-0.09211222,6.07e-05,10.435405,0.10057762
2020-11-03 06:00:00.0000000,1.79999995,-78.86000061,-0.49953207,8.96e-05,10.769791,-0.00122292
2020-11-03 09:00:00.0000000,1.79999995,-78.86000061,-0.32137045,5.26e-05,10.670949,0.00578131
2020-11-03 12:00:00.0000000,1.79999995,-78.86000061,-0.27814737,3.42e-05,10.931848,-0.07934318
2020-11-03 15:00:00.0000000,1.79999995,-78.86000061,-0.0052592,7.92e-06,9.267682,-0.17036016
2020-11-03 18:00:00.0000000,1.79999995,-78.86000061,-0.0314738,9.5e-07,7.4440627,-0.09232052
2020-11-03 21:00:00.0000000,1.79999995,-78.86000061,-0.3144633,1.1e-07,8.715962,-0.1368423
2020-11-04 00:00:00.0000000,1.79999995,-78.86000061,-0.66032916,5.3e-07,8.865991,-0.22133148
2020-11-04 03:00:00.0000000,1.79999995,-78.86000061,-1.0946249,1.09e-05,7.552339,-0.253314
2020-11-04 06:00:00.0000000,1.79999995,-78.86000061,-1.6993612,2.09e-05,6.814156,-0.36860895
2020-11-04 09:00:00.0000000,1.79999995,-78.86000061,-1.4228617,8.76e-06,5.110634,-0.5725344
2020-11-04 12:00:00.0000000,1.79999995,-78.86000061,-1.0600992,2.59e-05,4.648295,-1.0926805
2020-11-04 15:00:00.0000000,1.79999995,-78.86000061,-0.9004822,2.39e-05,3.5658453,-1.7597604
2020-11-04 18:00:00.0000000,1.79999995,-78.86000061,-0.31947836,5.81e-06,3.7609718,-1.9511895
2020-11-04 21:00:00.0000000,1.79999995,-78.86000061,-0.24634807,6.3e-07,2.330083,-1.847187
2020-11-05 00:00:00.0000000,1.79999995,-78.86000061,-0.94744873,0.0,2.4930384,-2.4614341
2020-11-05 03:00:00.0000000,1.79999995,-78.86000061,-0.9350179,1.73e-05,3.2534745,-2.5255873
2020-11-05 06:00:00.0000000,1.79999995,-78.86000061,-1.02005,7.71e-05,2.5118792,-2.3908355
2020-11-05 09:00:00.0000000,1.79999995,-78.86000061,-1.0810547,2.71e-05,1.8249983,-2.821398
2020-11-05 12:00:00.0000000,1.79999995,-78.86000061,-1.1777548,6.97e-06,1.7240027,1.0126816
2020-11-05 15:00:00.0000000,1.79999995,-78.86000061,-0.54655963,1.4e-05,2.107785,2.9546607
2020-11-05 18:00:00.0000000,1.79999995,-78.86000061,0.24129231,9.61e-06,2.0223897,2.73242
2020-11-05 21:00:00.0000000,1.79999995,-78.86000061,0.4543152,2.22e-06,2.38974,1.8610878
2020-11-06 00:00:00.0000000,1.79999995,-78.86000061,0.22844441,5.07e-06,2.614537,1.3655477
2020-11-06 03:00:00.0000000,1.79999995,-78.86000061,0.27745566,5.49e-06,2.1760802,1.1841246
2020-11-06 06:00:00.0000000,1.79999995,-78.86000061,-0.47226968,9.3e-05,2.8624287,1.3650631
2020-11-06 09:00:00.0000000,1.79999995,-78.86000061,-0.87541705,8.15e-05,3.1408403,2.0819688
2020-11-06 12:00:00.0000000,1.79999995,-78.86000061,-0.70881146,6.36e-05,3.9494693,2.4909995
2020-11-06 15:00:00.0000000,1.79999995,-78.86000061,-0.48235068,3.41e-05,4.128963,2.4380388
2020-11-06 18:00:00.0000000,1.79999995,-78.86000061,0.1499532,2.43e-05,3.2475517,1.9807647
2020-11-06 21:00:00.0000000,1.79999995,-78.86000061,0.96275836,3.47e-05,2.6568067,1.370256
2020-11-07 00:00:00.0000000,1.79999995,-78.86000061,0.17062378,4.65e-06,2.8866885,1.7337489
2020-11-07 03:00:00.0000000,1.79999995,-78.86000061,-0.76035565,3.49e-05,4.239495,2.3097727
2020-11-07 06:00:00.0000000,1.79999995,-78.86000061,-1.5198771,4.3e-05,5.042049,2.5504372
2020-11-07 09:00:00.0000000,1.79999995,-78.86000061,-1.4223734,4.38e-05,4.3887687,2.3923364
2020-11-07 12:00:00.0000000,1.79999995,-78.86000061,-0.32535806,0.0001005,1.7421657,1.973566
2020-11-07 15:00:00.0000000,1.79999995,-78.86000061,0.2766215,8.44e-05,1.206121,1.8117876
2020-11-07 18:00:00.0000000,1.79999995,-78.86000061,0.9404195,0.00010599,0.85010266,1.4839786
2020-11-07 21:00:00.0000000,1.79999995,-78.86000061,1.2922974,0.00028325,1.4744402,0.0194837
2020-11-08 00:00:00.0000000,1.79999995,-78.86000061,1.9005533,0.00044826,2.5803387,-0.6211984
2020-11-08 03:00:00.0000000,1.79999995,-78.86000061,1.8256735,0.00057568,2.8633354,-0.91167
2020-11-08 06:00:00.0000000,1.79999995,-78.86000061,1.5955404,0.00039283,2.388557,-1.4019378
2020-11-08 09:00:00.0000000,1.79999995,-78.86000061,1.1942953,0.00054475,3.1464665,-1.9773302
2020-11-08 12:00:00.0000000,1.79999995,-78.86000061,0.6152954,0.00050167,3.8453991,-2.665712
2020-11-08 15:00:00.0000000,1.79999995,-78.86000061,0.56226605,0.00028314,4.495408,-3.0493097
2020-11-08 18:00:00.0000000,1.79999995,-78.86000061,0.53098553,3.39e-05,3.7843301,3.0567315
2020-11-08 21:00:00.0000000,1.79999995,-78.86000061,-0.32392374,6.91e-05,4.7812,2.7886875
2020-11-09 00:00:00.0000000,1.79999995,-78.86000061,0.08013916,5.6e-05,4.7489023,1.0047401
2020-11-09 03:00:00.0000000,1.79999995,-78.86000061,0.11968994,8.66e-05,5.2567396,1.0331296
2020-11-09 06:00:00.0000000,1.79999995,-78.86000061,-0.40048218,0.00027998,6.6708374,3.0268257
2020-11-09 09:00:00.0000000,1.79999995,-78.86000061,-0.958018,0.00028589,6.159925,1.0527695
2020-11-09 12:00:00.0000000,1.79999995,-78.86000061,-1.5085754,0.00029834,5.3190584,2.8987172
2020-11-09 15:00:00.0000000,1.79999995,-78.86000061,-1.3263346,0.00024651,7.4443336,2.4168751
2020-11-09 18:00:00.0000000,1.79999995,-78.86000061,0.17104085,0.00011792,7.1567864,2.267683
2020-11-09 21:00:00.0000000,1.79999995,-78.86000061,0.44380698,0.0002103,4.93059,2.156161
2020-11-10 00:00:00.0000000,1.79999995,-78.86000061,0.32221475,0.00019383,3.0910585,2.104118
2020-11-10 03:00:00.0000000,1.79999995,-78.86000061,0.01398722,0.00023511,2.414128,2.066476
2020-11-10 06:00:00.0000000,1.79999995,-78.86000061,-0.612325,0.00037478,3.4967194,2.138858
2020-11-10 09:00:00.0000000,1.79999995,-78.86000061,0.10684204,0.00032611,3.4513605,1.834565
2020-11-10 12:00:00.0000000,1.79999995,-78.86000061,0.35709634,0.00014748,3.118641,1.7166795
2020-11-10 15:00:00.0000000,1.79999995,-78.86000061,-0.0499471,7.18e-05,3.426627,2.0037568
2020-11-10 18:00:00.0000000,1.79999995,-78.86000061,-0.3450826,7.81e-06,4.051537,1.8051103
2020-11-10 21:00:00.0000000,1.79999995,-78.86000061,0.07169596,2.32e-06,3.8517723,1.3964294
2020-11-11 00:00:00.0000000,1.79999995,-78.86000061,0.2012024,1.15e-05,3.27397,1.3506349
2020-11-11 03:00:00.0000000,1.79999995,-78.86000061,-0.23668416,6.33e-06,2.6297126,1.4892896
2020-11-11 06:00:00.0000000,1.79999995,-78.86000061,-0.49317423,1.2e-05,2.47258,1.7498187
2020-11-11 09:00:00.0000000,1.79999995,-78.86000061,-0.03842163,6.04e-05,1.813389,1.6697222
2020-11-11 12:00:00.0000000,1.79999995,-78.86000061,-0.21437581,7.46e-05,1.941836,2.5647333
2020-11-11 15:00:00.0000000,1.79999995,-78.86000061,-0.4752604,5.81e-06,2.5405724,0.9281767
2020-11-11 18:00:00.0000000,1.79999995,-78.86000061,-0.10848999,1.16e-06,1.6397781,-0.9224091
2020-11-11 21:00:00.0000000,1.79999995,-78.86000061,0.5373128,0.0,0.7334809,0.7113847
2020-11-12 00:00:00.0000000,1.79999995,-78.86000061,0.07758585,1.1e-07,1.9189142,-1.3567947
2020-11-12 03:00:00.0000000,1.79999995,-78.86000061,-0.4521586,4.86e-06,2.246506,-1.509991
2020-11-12 06:00:00.0000000,1.79999995,-78.86000061,-1.1219279,0.00013502,2.9165134,-1.6518291
2020-11-12 09:00:00.0000000,1.79999995,-78.86000061,-0.87925214,0.00016965,3.713396,-2.1058347
2020-11-12 12:00:00.0000000,1.79999995,-78.86000061,-1.066213,6.34e-05,3.9231713,-2.2131588
2020-11-12 15:00:00.0000000,1.79999995,-78.86000061,-1.0189005,5.17e-06,4.2570024,-2.3204505
2020-11-12 18:00:00.0000000,1.79999995,-78.86000061,-1.1051737,8.5e-07,3.8214796,-2.336005
2020-11-12 21:00:00.0000000,1.79999995,-78.86000061,-0.7302551,3.2e-07,1.6312116,-1.7923745
2020-11-13 00:00:00.0000000,1.79999995,-78.86000061,-0.35053506,0.0,1.4947888,-2.0130544
2020-11-13 03:00:00.0000000,1.79999995,-78.86000061,-0.20784505,1.47e-05,2.1264374,-2.3781216
2020-11-13 06:00:00.0000000,1.79999995,-78.86000061,-0.59383136,8.13e-06,2.1420138,-2.7971733
2020-11-13 09:00:00.0000000,1.79999995,-78.86000061,-0.7437337,1.16e-06,1.306009,-0.7426811
2020-11-13 12:00:00.0000000,1.79999995,-78.86000061,-1.120636,4.75e-06,0.6042884,0.4189868
2020-11-13 15:00:00.0000000,1.79999995,-78.86000061,-0.5293884,9.29e-06,1.3869246,2.422285
2020-11-13 18:00:00.0000000,1.79999995,-78.86000061,-0.5951233,6.3e-07,2.821667,2.1076462
2020-11-13 21:00:00.0000000,1.79999995,-78.86000061,-0.6778259,1.1e-07,3.6207097,1.1811632
2020-11-14 00:00:00.0000000,1.79999995,-78.86000061,-0.6323649,2.1e-07,2.643798,0.945111
2020-11-14 03:00:00.0000000,1.79999995,-78.86000061,-0.75109863,2.01e-06,1.6648148,1.2856959
2020-11-14 06:00:00.0000000,1.79999995,-78.86000061,-0.5232951,8.55e-06,0.9518655,0.6090154
2020-11-14 09:00:00.0000000,1.79999995,-78.86000061,-0.8109639,1.1e-07,0.8308248,0.1699778
2020-11-14 12:00:00.0000000,1.79999995,-78.86000061,-1.1806844,1.48e-06,0.318748,-1.2612334
2020-11-14 15:00:00.0000000,1.79999995,-78.86000061,-0.95655316,5.7e-06,0.53113717,2.8397415
2020-11-14 18:00:00.0000000,1.79999995,-78.86000061,-0.8168335,1.06e-06,0.6571683,1.9675959
2020-11-14 21:00:00.0000000,1.79999995,-78.86000061,-0.93392944,0.0,1.229169,2.183458
2020-11-15 00:00:00.0000000,1.79999995,-78.86000061,-0.7560527,3.2e-07,0.95645505,-0.38719854
2020-11-15 03:00:00.0000000,1.79999995,-78.86000061,-0.6772664,1.15e-05,1.7887939,-2.5995836
2020-11-15 06:00:00.0000000,1.79999995,-78.86000061,-0.6347046,1.11e-05,1.5978594,-2.8943856
2020-11-15 09:00:00.0000000,1.79999995,-78.86000061,-1.1940409,9.5e-07,1.8780969,0.84368604
2020-11-15 12:00:00.0000000,1.79999995,-78.86000061,-1.7322794,7.4e-07,1.3071352,-0.8138992
2020-11-15 15:00:00.0000000,1.79999995,-78.86000061,-1.4605713,5.3e-07,1.6322876,-2.904796
2020-11-15 18:00:00.0000000,1.79999995,-78.86000061,-1.5381775,3.2e-07,1.4341613,1.0377645
2020-11-15 21:00:00.0000000,1.79999995,-78.86000061,-1.1378479,0.0,1.6955366,-0.9602878
2020-11-16 00:00:00.0000000,1.79999995,-78.86000061,-0.9196269,0.0,1.5201216,-1.0830904
2020-11-16 03:00:00.0000000,1.79999995,-78.86000061,-0.9444478,1.13e-05,1.4966998,-1.1237906
2020-11-16 06:00:00.0000000,1.79999995,-78.86000061,-1.1306967,1.3e-05,1.6692761,-0.8932237
2020-11-16 09:00:00.0000000,1.79999995,-78.86000061,-1.5307007,6.3e-07,3.0004103,-0.22114617
2020-11-16 12:00:00.0000000,1.79999995,-78.86000061,-1.446879,4.2e-07,2.4802892,-0.00268855
2020-11-16 15:00:00.0000000,1.79999995,-78.86000061,-0.7498474,1.1e-07,1.218808,-0.5926323
2020-11-16 18:00:00.0000000,1.79999995,-78.86000061,-0.2724711,3.2e-07,1.1873904,-1.2194535
2020-11-16 21:00:00.0000000,1.79999995,-78.86000061,-0.39337158,0.0,0.7741022,-0.5991194
2020-11-17 00:00:00.0000000,1.79999995,-78.86000061,-1.1649984,2.1e-07,1.6446458,2.6105146
2020-11-17 03:00:00.0000000,1.79999995,-78.86000061,-1.6063639,0.0,1.9071413,1.0112954
2020-11-17 06:00:00.0000000,1.79999995,-78.86000061,-1.4454855,4.12e-06,2.0908577,2.740099
2020-11-17 09:00:00.0000000,1.79999995,-78.86000061,-1.4123942,6.3e-07,1.2561921,2.7199123
2020-11-17 12:00:00.0000000,1.79999995,-78.86000061,-1.373464,2.01e-06,1.9061915,2.3230507
2020-11-17 15:00:00.0000000,1.79999995,-78.86000061,-1.3580729,4.75e-06,3.2812147,2.3089716
2020-11-17 18:00:00.0000000,1.79999995,-78.86000061,-1.0612183,1.16e-06,3.025275,2.3703632
2020-11-17 21:00:00.0000000,1.79999995,-78.86000061,-1.0639038,9.5e-07,3.335476,2.0574653
2020-11-18 00:00:00.0000000,1.79999995,-78.86000061,-1.3793234,5.17e-06,2.1702645,1.9379469
2020-11-18 03:00:00.0000000,1.79999995,-78.86000061,-1.949534,2.27e-05,1.1825825,2.583263
2020-11-18 06:00:00.0000000,1.79999995,-78.86000061,-2.2374878,2.81e-05,1.8336262,2.9495544
2020-11-18 09:00:00.0000000,1.79999995,-78.86000061,-2.1281128,4.52e-05,1.9425265,2.7502887
2020-11-18 12:00:00.0000000,1.79999995,-78.86000061,-1.6754049,5.77e-05,1.8195616,1.0115346
2020-11-18 15:00:00.0000000,1.79999995,-78.86000061,-1.4983011,2.28e-05,3.2516782,2.8807385
2020-11-18 18:00:00.0000000,1.79999995,-78.86000061,-0.69555664,6.55e-06,3.9766786,2.9047935
2020-11-18 21:00:00.0000000,1.79999995,-78.86000061,-0.82503253,2.74e-06,2.6155074,0.7055232
2020-11-19 00:00:00.0000000,1.79999995,-78.86000061,-0.5796814,4.2e-07,2.5503983,0.94622296
2020-11-19 03:00:00.0000000,1.79999995,-78.86000061,-1.4490051,3.17e-06,3.1612053,-2.9745674
2020-11-19 06:00:00.0000000,1.79999995,-78.86000061,-2.0611165,3.61e-05,3.6753235,-2.917517
2020-11-19 09:00:00.0000000,1.79999995,-78.86000061,-1.93337,6.5e-05,3.2353277,-2.8734887
2020-11-19 12:00:00.0000000,1.79999995,-78.86000061,-1.1898702,9.2e-05,4.405812,-3.0813892
2020-11-19 15:00:00.0000000,1.79999995,-78.86000061,-1.066803,6.81e-05,4.1733966,-2.7000282
2020-11-19 18:00:00.0000000,1.79999995,-78.86000061,-1.1524454,2.14e-05,4.388627,-2.3381066
2020-11-19 21:00:00.0000000,1.79999995,-78.86000061,-0.40781656,1.53e-05,4.7434316,-2.2471015
2020-11-20 00:00:00.0000000,1.79999995,-78.86000061,-0.38731894,1.71e-05,6.0087905,-2.3637733
2020-11-20 03:00:00.0000000,1.79999995,-78.86000061,-0.42108154,1.5e-05,7.0406957,-2.5815117
2020-11-20 06:00:00.0000000,1.79999995,-78.86000061,-1.4465027,2.05e-05,6.644995,-2.673543
2020-11-20 09:00:00.0000000,1.79999995,-78.86000061,-1.6954855,1.37e-05,6.3080354,-2.5896497
2020-11-20 12:00:00.0000000,1.79999995,-78.86000061,-1.6515299,7.07e-06,5.1672397,-2.5869436
2020-11-20 15:00:00.0000000,1.79999995,-78.86000061,-1.7918091,1.19e-05,4.5058875,-2.9600477
2020-11-20 18:00:00.0000000,1.79999995,-78.86000061,-1.7355957,2.64e-06,3.4387233,-0.9746421
2020-11-20 21:00:00.0000000,1.79999995,-78.86000061,-1.683197,1.27e-06,2.916459,2.8827248
2020-11-21 00:00:00.0000000,1.79999995,-78.86000061,-1.9187012,6.28e-05,1.7809868,2.6147335
2020-11-21 03:00:00.0000000,1.79999995,-78.86000061,-1.8135885,0.00018834,1.8429254,1.697848
2020-11-21 06:00:00.0000000,1.79999995,-78.86000061,-2.478831,0.00079379,1.9201584,1.3107109
2020-11-21 09:00:00.0000000,1.79999995,-78.86000061,-2.3966777,0.00103248,2.738055,0.9546256
2020-11-21 12:00:00.0000000,1.79999995,-78.86000061,-2.1924846,0.00021199,3.370814,0.727608
2020-11-21 15:00:00.0000000,1.79999995,-78.86000061,-1.6212057,4.12e-06,4.558804,1.0935782
2020-11-21 18:00:00.0000000,1.79999995,-78.86000061,-1.3094279,1.9e-06,5.8375897,1.3047122
2020-11-21 21:00:00.0000000,1.79999995,-78.86000061,-1.5211792,2.1e-07,6.371781,1.2188315
2020-11-22 00:00:00.0000000,1.79999995,-78.86000061,-1.6010233,2.1e-07,5.161176,1.452521
2020-11-22 03:00:00.0000000,1.79999995,-78.86000061,-1.689799,2.29e-05,3.8590336,1.6072146
2020-11-22 06:00:00.0000000,1.79999995,-78.86000061,-1.9501241,9.72e-05,3.716656,1.3652626
2020-11-22 09:00:00.0000000,1.79999995,-78.86000061,-1.7850342,6.15e-05,4.0519314,1.5548924
2020-11-22 12:00:00.0000000,1.79999995,-78.86000061,-1.5963033,2.84e-05,4.609449,2.0444593
2020-11-22 15:00:00.0000000,1.79999995,-78.86000061,-1.4672953,2.86e-05,5.616385,2.4681616
2020-11-22 18:00:00.0000000,1.79999995,-78.86000061,-1.0631613,1e-05,5.558815,2.5491126
2020-11-22 21:00:00.0000000,1.79999995,-78.86000061,-0.797465,1.57e-05,4.9765363,2.5386686
2020-11-23 00:00:00.0000000,1.79999995,-78.86000061,-1.0887247,1.72e-05,5.1805525,2.8132925
2020-11-23 03:00:00.0000000,1.79999995,-78.86000061,-1.5082194,5.84e-05,6.7242455,2.9232938
2020-11-23 06:00:00.0000000,1.79999995,-78.86000061,-1.6146036,5.01e-05,6.582716,3.0237358
2020-11-23 09:00:00.0000000,1.79999995,-78.86000061,-1.541036,3.62e-05,5.922566,-1.0168489
2020-11-23 12:00:00.0000000,1.79999995,-78.86000061,-1.0826111,2.16e-05,6.5470314,-1.0187863
2020-11-23 15:00:00.0000000,1.79999995,-78.86000061,-1.0435892,7.5e-06,6.780539,2.993646
2020-11-23 18:00:00.0000000,1.79999995,-78.86000061,-1.1870422,4.75e-06,7.084082,2.9433947
2020-11-23 21:00:00.0000000,1.79999995,-78.86000061,-0.6144206,6.64e-05,8.08925,-3.0776834
2020-11-24 00:00:00.0000000,1.79999995,-78.86000061,-0.6505839,0.00027871,10.201434,-3.0059974
2020-11-24 03:00:00.0000000,1.79999995,-78.86000061,-0.75532025,0.00057895,10.912854,-3.0104322
2020-11-24 06:00:00.0000000,1.79999995,-78.86000061,-0.99812824,0.00091636,9.81059,-3.0821762
2020-11-24 09:00:00.0000000,1.79999995,-78.86000061,-0.7648926,0.00134635,9.455226,-1.0378042
2020-11-24 12:00:00.0000000,1.79999995,-78.86000061,-0.7796224,0.00059204,8.737557,-1.00873
2020-11-24 15:00:00.0000000,1.79999995,-78.86000061,-0.6091614,4.49e-05,7.8672433,-1.0078453
2020-11-24 18:00:00.0000000,1.79999995,-78.86000061,-0.13383992,2.09e-05,7.007746,-1.0291147
2020-11-24 21:00:00.0000000,1.79999995,-78.86000061,-0.41311646,2.08e-05,7.7121696,1.0329084
2020-11-25 00:00:00.0000000,1.79999995,-78.86000061,-0.58187866,7.55e-05,7.1711144,-2.9950492
2020-11-25 03:00:00.0000000,1.79999995,-78.86000061,-1.2848307,0.00026889,5.9918046,-2.8495815
2020-11-25 06:00:00.0000000,1.79999995,-78.86000061,-1.0553488,0.00020417,4.0355597,-2.7083743
