Time,Lat,Long,Depth,SST,SS
2020-11-30 00:00:00.0000000,2,-78.85,49,14.5399,34.7536
2020-11-30 00:00:00.0000000,2,-78.85,50,14.2908,34.9409
2020-11-30 00:00:00.0000000,2,-78.85,51,14.2359,34.967
2020-11-30 00:00:00.0000000,2,-78.85,52,14.2144,34.959
2020-11-30 00:00:00.0000000,2,-78.85,53,14.1936,34.9616
2020-11-30 00:00:00.0000000,2,-78.85,54,14.1806,34.9524
2020-11-30 00:00:00.0000000,2,-78.85,55,14.1601,34.9452
2020-11-30 00:00:00.0000000,2,-78.85,56,14.1406,34.9492
2020-11-30 00:00:00.0000000,2,-78.85,57,14.1292,34.9503
2020-11-30 00:00:00.0000000,2,-78.85,58,14.1251,34.9465
2020-11-30 00:00:00.0000000,2,-78.85,59,14.1217,34.9388
2020-11-30 00:00:00.0000000,2,-78.85,60,14.1127,34.9326
2020-11-30 00:00:00.0000000,2,-78.85,61,14.1009,34.9344
2020-11-30 00:00:00.0000000,2,-78.85,62,14.0899,34.9301
2020-11-30 00:00:00.0000000,2,-78.85,63,14.0788,34.9316
2020-11-30 00:00:00.0000000,2,-78.85,64,14.0663,34.9201
2020-11-30 00:00:00.0000000,2,-78.85,65,14.0331,34.9015
2020-11-30 00:00:00.0000000,2,-78.85,66,13.9753,34.9121
2020-11-30 00:00:00.0000000,2,-78.85,67,13.936,34.9101
2020-11-30 00:00:00.0000000,2,-78.85,68,13.9011,34.9206
2020-11-30 00:00:00.0000000,2,-78.85,69,13.8813,34.9273
2020-11-30 00:00:00.0000000,2,-78.85,70,13.8719,34.932
2020-11-30 00:00:00.0000000,2,-78.85,71,13.8689,34.9311
2020-11-30 00:00:00.0000000,2,-78.85,72,13.8673,34.93
2020-11-30 00:00:00.0000000,2,-78.85,73,13.8666,34.9288
2020-11-30 00:00:00.0000000,2,-78.85,74,13.8664,34.9273
2020-11-30 00:00:00.0000000,2,-78.85,75,13.8651,34.926
2020-11-30 00:00:00.0000000,2,-78.85,76,13.8636,34.9242
2020-11-30 00:00:00.0000000,2,-78.85,77,13.8615,34.9235
2020-11-30 00:00:00.0000000,2,-78.85,78,13.8675,34.9084
2020-11-30 00:00:00.0000000,2,-78.85,79,13.89,34.8711
2020-11-30 00:00:00.0000000,2,-78.85,80,13.8932,34.9117
2020-12-15 00:00:00.0000000,2,-78.85,1,26.2946,26.2768
2020-12-15 00:00:00.0000000,2,-78.85,2,26.8178,31.222
2020-12-15 00:00:00.0000000,2,-78.85,3,26.7895,31.1831
2020-12-15 00:00:00.0000000,2,-78.85,4,26.9078,31.3188
2020-12-15 00:00:00.0000000,2,-78.85,5,26.8905,31.308
2020-12-15 00:00:00.0000000,2,-78.85,6,26.8902,31.3081
2020-12-15 00:00:00.0000000,2,-78.85,7,26.89,31.3149
2020-12-15 00:00:00.0000000,2,-78.85,8,26.8922,31.322
2020-12-15 00:00:00.0000000,2,-78.85,9,26.8949,31.3275
2020-12-15 00:00:00.0000000,2,-78.85,10,26.8974,31.3398
2020-12-15 00:00:00.0000000,2,-78.85,11,26.8996,31.3483
2020-12-15 00:00:00.0000000,2,-78.85,12,26.9009,31.3697
2020-12-15 00:00:00.0000000,2,-78.85,13,26.9038,31.3899
2020-12-15 00:00:00.0000000,2,-78.85,14,26.9105,31.3943
2020-12-15 00:00:00.0000000,2,-78.85,15,26.9141,31.3983
2020-12-15 00:00:00.0000000,2,-78.85,16,26.9139,31.409
2020-12-15 00:00:00.0000000,2,-78.85,17,26.9094,31.45
2020-12-15 00:00:00.0000000,2,-78.85,18,26.9039,31.5379
2020-12-15 00:00:00.0000000,2,-78.85,19,26.8739,31.7032
2020-12-15 00:00:00.0000000,2,-78.85,20,26.8087,31.9127
2020-12-15 00:00:00.0000000,2,-78.85,21,26.7259,32.1009
2020-12-15 00:00:00.0000000,2,-78.85,22,26.6512,32.1584
2020-12-15 00:00:00.0000000,2,-78.85,23,26.6175,32.1725
2020-12-15 00:00:00.0000000,2,-78.85,24,26.5971,32.1742
2020-12-15 00:00:00.0000000,2,-78.85,25,26.5807,32.1722
2020-12-15 00:00:00.0000000,2,-78.85,26,26.5634,32.1581
2020-12-15 00:00:00.0000000,2,-78.85,27,26.5316,32.1438
2020-12-15 00:00:00.0000000,2,-78.85,28,26.487,32.1452
2020-12-15 00:00:00.0000000,2,-78.85,29,26.4398,32.1559
2020-12-15 00:00:00.0000000,2,-78.85,30,26.4076,32.173
2020-12-15 00:00:00.0000000,2,-78.85,31,26.385,32.1913
2020-12-15 00:00:00.0000000,2,-78.85,32,26.3701,32.2036
2020-12-15 00:00:00.0000000,2,-78.85,33,26.3643,32.2071
2020-12-15 00:00:00.0000000,2,-78.85,34,26.3589,32.215
2020-12-15 00:00:00.0000000,2,-78.85,35,26.3564,32.2181
2020-12-15 00:00:00.0000000,2,-78.85,36,26.357,32.2195
2020-12-15 00:00:00.0000000,2,-78.85,37,26.3569,32.2201
2020-12-15 00:00:00.0000000,2,-78.85,38,26.3566,32.2211
2020-12-15 00:00:00.0000000,2,-78.85,39,26.3567,32.2235
2020-12-15 00:00:00.0000000,2,-78.85,40,26.3562,32.226
2020-12-15 00:00:00.0000000,2,-78.85,41,26.3557,32.2292
2020-12-15 00:00:00.0000000,2,-78.85,42,26.3554,32.2354
2020-12-15 00:00:00.0000000,2,-78.85,43,26.3565,32.2411
2020-12-15 00:00:00.0000000,2,-78.85,44,26.3598,32.249
2020-12-15 00:00:00.0000000,2,-78.85,45,26.3659,32.2562
2020-12-15 00:00:00.0000000,2,-78.85,46,26.3737,32.2701
2020-12-15 00:00:00.0000000,2,-78.85,47,26.388,32.2835
2020-12-15 00:00:00.0000000,2,-78.85,48,26.4071,32.3148
2020-12-15 00:00:00.0000000,2,-78.85,49,26.4154,32.2974
2020-12-15 00:00:00.0000000,2,-78.85,50,26.3726,32.2875
2020-12-15 00:00:00.0000000,2,-78.85,51,26.3176,32.3095
2020-12-15 00:00:00.0000000,2,-78.85,52,26.1497,31.5063
2020-12-15 00:00:00.0000000,2,-78.85,53,23.4384,29.8613
2020-12-15 00:00:00.0000000,2,-78.85,54,18.4795,32.6101
2020-12-15 00:00:00.0000000,2,-78.85,55,15.7219,34.068
2020-12-15 00:00:00.0000000,2,-78.85,56,14.3448,34.7628
2020-12-15 00:00:00.0000000,2,-78.85,57,14.1255,34.9014
2020-12-15 00:00:00.0000000,2,-78.85,58,14.0566,34.9422
2020-12-15 00:00:00.0000000,2,-78.85,59,14.0308,34.9541
2020-12-15 00:00:00.0000000,2,-78.85,60,14.0235,34.9511
2020-12-15 00:00:00.0000000,2,-78.85,61,14.0173,34.9356
2020-12-15 00:00:00.0000000,2,-78.85,62,13.9925,34.9023
2020-12-15 00:00:00.0000000,2,-78.85,63,13.928,34.8881
2020-12-15 00:00:00.0000000,2,-78.85,64,13.8601,34.9225
2020-12-15 00:00:00.0000000,2,-78.85,65,13.8289,34.93
2020-12-15 00:00:00.0000000,2,-78.85,66,13.8034,34.9205
2020-12-15 00:00:00.0000000,2,-78.85,67,13.7719,34.922
2020-12-15 00:00:00.0000000,2,-78.85,68,13.7441,34.9214
2020-12-15 00:00:00.0000000,2,-78.85,69,13.7174,34.9131
2020-12-15 00:00:00.0000000,2,-78.85,70,13.6864,34.9239
2020-12-15 00:00:00.0000000,2,-78.85,71,13.6699,34.9367
2020-12-15 00:00:00.0000000,2,-78.85,72,13.6657,34.9377
2020-12-15 00:00:00.0000000,2,-78.85,73,13.6644,34.9381
2020-12-15 00:00:00.0000000,2,-78.85,74,13.6637,34.9335
2020-12-15 00:00:00.0000000,2,-78.85,75,13.6611,34.9343
2020-12-15 00:00:00.0000000,2,-78.85,76,13.6596,34.9338
2020-12-15 00:00:00.0000000,2,-78.85,77,13.6585,34.9327
2020-12-15 00:00:00.0000000,2,-78.85,78,13.6591,34.9291
2020-12-15 00:00:00.0000000,2,-78.85,79,13.6636,34.9161
2020-12-15 00:00:00.0000000,2,-78.85,80,13.6556,34.9103
2020-12-28 00:00:00.0000000,2,-78.85,1,25.7884,29.3286
2020-12-28 00:00:00.0000000,2,-78.85,2,26.2351,31.0663
2020-12-28 00:00:00.0000000,2,-78.85,3,26.3596,31.3206
2020-12-28 00:00:00.0000000,2,-78.85,4,26.3882,31.3168
2020-12-28 00:00:00.0000000,2,-78.85,5,26.3971,31.3127
2020-12-28 00:00:00.0000000,2,-78.85,6,26.3999,31.3141
2020-12-28 00:00:00.0000000,2,-78.85,7,26.4035,31.3246
2020-12-28 00:00:00.0000000,2,-78.85,8,26.3681,31.357
2020-12-28 00:00:00.0000000,2,-78.85,9,26.4354,31.4006
2020-12-28 00:00:00.0000000,2,-78.85,10,26.4418,31.4171
2020-12-28 00:00:00.0000000,2,-78.85,11,26.4402,31.4576
2020-12-28 00:00:00.0000000,2,-78.85,12,26.4298,31.5156
2020-12-28 00:00:00.0000000,2,-78.85,13,26.4033,31.5903
2020-12-28 00:00:00.0000000,2,-78.85,14,26.3698,31.7005
2020-12-28 00:00:00.0000000,2,-78.85,15,26.3268,31.7788
2020-12-28 00:00:00.0000000,2,-78.85,16,26.2712,31.8629
2020-12-28 00:00:00.0000000,2,-78.85,17,26.2397,31.9187
2020-12-28 00:00:00.0000000,2,-78.85,18,26.2123,31.9717
2020-12-28 00:00:00.0000000,2,-78.85,19,26.21,31.9751
2020-12-28 00:00:00.0000000,2,-78.85,20,26.2087,31.9758
2020-12-28 00:00:00.0000000,2,-78.85,21,26.1972,31.9783
2020-12-28 00:00:00.0000000,2,-78.85,22,26.1947,31.9907
2020-12-28 00:00:00.0000000,2,-78.85,23,26.1984,31.9931
2020-12-28 00:00:00.0000000,2,-78.85,24,26.1833,31.9852
2020-12-28 00:00:00.0000000,2,-78.85,25,26.1666,31.9831
2020-12-28 00:00:00.0000000,2,-78.85,26,26.1518,31.9839
2020-12-28 00:00:00.0000000,2,-78.85,27,26.1354,31.9949
2020-12-28 00:00:00.0000000,2,-78.85,28,26.1271,32.0045
2020-12-28 00:00:00.0000000,2,-78.85,29,26.123,32.0138
2020-12-28 00:00:00.0000000,2,-78.85,30,26.1135,32.0213
2020-12-28 00:00:00.0000000,2,-78.85,31,26.1038,32.0354
2020-12-28 00:00:00.0000000,2,-78.85,32,26.0975,32.0581
2020-12-28 00:00:00.0000000,2,-78.85,33,26.0936,32.0764
2020-12-28 00:00:00.0000000,2,-78.85,34,26.0814,32.0874
2020-12-28 00:00:00.0000000,2,-78.85,35,26.0745,32.1192
2020-12-28 00:00:00.0000000,2,-78.85,36,26.0605,32.1092
2020-12-28 00:00:00.0000000,2,-78.85,37,26.0326,32.1403
2020-12-28 00:00:00.0000000,2,-78.85,38,26.0188,32.1308
2020-12-28 00:00:00.0000000,2,-78.85,39,25.9779,32.1619
2020-12-28 00:00:00.0000000,2,-78.85,40,25.9414,32.1388
2020-12-28 00:00:00.0000000,2,-78.85,41,25.7537,32.126
2020-12-28 00:00:00.0000000,2,-78.85,42,25.43,32.208
2020-12-28 00:00:00.0000000,2,-78.85,43,25.077,32.3379
2020-12-28 00:00:00.0000000,2,-78.85,44,24.8922,32.4065
2020-12-28 00:00:00.0000000,2,-78.85,45,24.7492,32.4527
2020-12-28 00:00:00.0000000,2,-78.85,46,24.6312,32.4885
2020-12-28 00:00:00.0000000,2,-78.85,47,24.5714,32.5066
2020-12-28 00:00:00.0000000,2,-78.85,48,24.5278,32.5119
2020-12-28 00:00:00.0000000,2,-78.85,49,24.4555,32.4746
2020-12-28 00:00:00.0000000,2,-78.85,50,22.4789,30.9905
2020-12-28 00:00:00.0000000,2,-78.85,51,16.6035,33.421
2020-12-28 00:00:00.0000000,2,-78.85,52,14.8244,34.7768
2020-12-28 00:00:00.0000000,2,-78.85,53,14.6073,34.9271
2020-12-28 00:00:00.0000000,2,-78.85,54,14.591,34.9257
2020-12-28 00:00:00.0000000,2,-78.85,55,14.5854,34.9213
2020-12-28 00:00:00.0000000,2,-78.85,56,14.5827,34.9143
2020-12-28 00:00:00.0000000,2,-78.85,57,14.5797,34.9074
2020-12-28 00:00:00.0000000,2,-78.85,58,14.5739,34.9018
2020-12-28 00:00:00.0000000,2,-78.85,59,14.5604,34.8907
2020-12-28 00:00:00.0000000,2,-78.85,60,14.5334,34.8793
2020-12-28 00:00:00.0000000,2,-78.85,61,14.4995,34.8883
2020-12-28 00:00:00.0000000,2,-78.85,62,14.4733,34.8905
2020-12-28 00:00:00.0000000,2,-78.85,63,14.4487,34.8935
2020-12-28 00:00:00.0000000,2,-78.85,64,14.4339,34.8936
2020-12-28 00:00:00.0000000,2,-78.85,65,14.4235,34.8919
2020-12-28 00:00:00.0000000,2,-78.85,66,14.4117,34.8839
2020-12-28 00:00:00.0000000,2,-78.85,67,14.3943,34.8839
2020-12-28 00:00:00.0000000,2,-78.85,68,14.3731,34.8809
2020-12-28 00:00:00.0000000,2,-78.85,69,14.357,34.8858
2020-12-28 00:00:00.0000000,2,-78.85,70,14.3449,34.8877
2020-12-28 00:00:00.0000000,2,-78.85,71,14.339,34.8887
2020-12-28 00:00:00.0000000,2,-78.85,72,14.3377,34.8888
2020-12-28 00:00:00.0000000,2,-78.85,73,14.3338,34.8818
2020-12-28 00:00:00.0000000,2,-78.85,74,14.3232,34.8832
2020-12-28 00:00:00.0000000,2,-78.85,75,14.3155,34.8842
2020-12-28 00:00:00.0000000,2,-78.85,76,14.3122,34.8849
2020-12-28 00:00:00.0000000,2,-78.85,77,14.3076,34.8804
2020-12-28 00:00:00.0000000,2,-78.85,78,14.3013,34.8845
2020-12-28 00:00:00.0000000,2,-78.85,79,14.2991,34.887
2020-12-28 00:00:00.0000000,2,-78.85,80,14.3348,34.915
