Time,Temp,Prcp,Wvel,Wdir,Long,Lat
2021-01-05 20:00:00,25.8,0.0,3.0133333333333336,295.6666666666667,-78.73,1.82
2021-01-05 21:00:00,25.7,0.0,2.336666666666667,290.0,-78.73,1.82
2021-01-05 22:00:00,25.5,0.0,1.6283333333333332,263.3333333333333,-78.73,1.82
2021-01-05 23:00:00,25.2,0.0,1.8183333333333334,254.33333333333334,-78.73,1.82
2021-01-06 00:00:00,25.1,0.0,1.7583333333333335,225.5,-78.73,1.82
2021-01-06 01:00:00,24.9,0.0,2.21,241.0,-78.73,1.82
2021-01-06 02:00:00,24.9,1.0666666666666667,1.8783333333333332,225.66666666666666,-78.73,1.82
2021-01-06 03:00:00,23.8,0.20000000000000004,2.4966666666666666,262.8333333333333,-78.73,1.82
2021-01-06 04:00:00,24.2,0.016666666666666666,1.5683333333333334,237.33333333333334,-78.73,1.82
2021-01-06 05:00:00,24.0,0.6833333333333335,1.87,267.0,-78.73,1.82
2021-01-06 06:00:00,24.0,0.0,0.9666666666666667,276.5,-78.73,1.82
2021-01-06 07:00:00,24.2,0.016666666666666666,2.4716666666666667,262.6666666666667,-78.73,1.82
2021-01-06 08:00:00,24.1,0.0,3.323333333333333,164.5,-78.73,1.82
2021-01-06 09:00:00,23.9,0.0,3.9633333333333343,139.33333333333334,-78.73,1.82
2021-01-06 10:00:00,24.1,0.4166666666666667,3.1500000000000004,141.5,-78.73,1.82
2021-01-06 11:00:00,23.4,0.4166666666666667,2.2116666666666664,170.5,-78.73,1.82
2021-01-06 12:00:00,23.4,0.06666666666666667,3.1566666666666663,196.66666666666666,-78.73,1.82
2021-01-06 13:00:00,23.9,0.0,2.4766666666666666,227.16666666666666,-78.73,1.82
2021-01-06 14:00:00,26.0,0.0,2.6,262.0,-78.73,1.82
2021-01-06 15:00:00,26.6,0.0,3.6533333333333338,258.5,-78.73,1.82
2021-01-06 16:00:00,26.1,0.0,3.391666666666667,300.0,-78.73,1.82
2021-01-06 17:00:00,25.9,0.0,2.67,301.0,-78.73,1.82
2021-01-06 18:00:00,25.9,0.0,1.58,279.6666666666667,-78.73,1.82
2021-01-06 19:00:00,25.2,0.0,0.8183333333333334,284.3333333333333,-78.73,1.82
2021-01-06 20:00:00,24.7,0.0,0.8433333333333334,302.3333333333333,-78.73,1.82
2021-01-06 21:00:00,24.6,0.0,1.36,313.6666666666667,-78.73,1.82
2021-01-06 22:00:00,24.8,0.0,1.4166666666666667,233.33333333333334,-78.73,1.82
2021-01-06 23:00:00,25.0,0.0,1.7433333333333332,212.33333333333334,-78.73,1.82
2021-01-07 00:00:00,24.8,0.0,2.235,183.66666666666666,-78.73,1.82
2021-01-07 01:00:00,24.5,0.0,1.3983333333333332,201.5,-78.73,1.82
2021-01-07 02:00:00,24.4,0.0,1.6583333333333332,250.0,-78.73,1.82
2021-01-07 03:00:00,24.0,0.0,1.91,207.83333333333334,-78.73,1.82
2021-01-07 04:00:00,24.0,0.0,3.185,180.33333333333334,-78.73,1.82
2021-01-07 05:00:00,23.7,0.0,2.2066666666666666,183.33333333333334,-78.73,1.82
